id,text,label,language,category,technique,has_link,has_urgency,alphabet
179,"Telekom: Vaš ruter je uspešno ažuriran na firmware v2.4.1. Ako imate problema sa konekcijom, restartujte uređaj ili pozovite podršku.",legitimate,sr,unknown,tricky,FALSE,FALSE,latin
180,"Телеком: Ваш Wi-Fi router је ажуриран на најновији firmware. Ако имате проблема са конекцијом, рестартујте уређај.",legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
181,Рајфајзен: Ваш рачун је означен за ревизију. Унесите податке за наставак: https://raiffeisen.rs/racun-revizija,phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
182,Hrvatske ceste: Ne otvarajte linkove u SMS porukama koje tvrde da ste dobili kaznu.,legitimate,hr,tax,security,FALSE,FALSE,latin
183,Platite carinu od 200 RSD da biste preuzeli pošiljku.,phishing,sr,post,urgency,FALSE,FALSE,latin
184,МТС: Ваш рачун за март није плаћен. Искључење у року од 24h: https://mts-placanje.net,phishing,sr,telecom,threat,TRUE,TRUE,cyrillic
185,"HT: Vaš Wi-Fi router je ažuriran. Ako imate poteškoća, restartujte uređaj.",legitimate,hr,telecom,notification,FALSE,FALSE,latin
186,Čestitamo! Osvojili ste vaučer za DM. Unesite podatke.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
187,Mercator BiH: Mercator ne šalje SMS poruke o bonus bodovima s linkom.,legitimate,bs,shopping,security,FALSE,FALSE,latin
188,Vaš nalog će biti trajno zatvoren za 48h. Potvrdite identitet.,phishing,sr,account,urgency,FALSE,TRUE,latin
189,MONSTAT: Objavljen prvi rezultat popisa – broj stanovnika Crne Gore: 628.000.,legitimate,me,government,notice,FALSE,FALSE,latin
190,Čestitamo! Izabrani ste za nagradnu igru. Potvrdite identitet.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
191,"A1 Srbija: Vaš broj 065/xxx-xxx je označen za prenos u drugu mrežu. Ako niste podneli zahtev, pozovite 064 100 100 odmah.",phishing,sr,unknown,tricky,FALSE,TRUE,latin
192,"A1 Crna Gora: Potrošnja interneta: 4,2 GB od 10 GB. Dodatni paket aktivirajte SMS 'NET' na 1234.",legitimate,me,telecom,notification,FALSE,FALSE,latin
193,Čestitamo! Dobili ste iPhone 15. Kliknite za preuzimanje.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
194,Raiffeisen: Potvrdite identitet za transakciju od 4.200 RSD. Unesite poslednje 4 cifre kartice: https://raiffeisen.rs-verifikacija.net,phishing,sr,unknown,unknown,TRUE,FALSE,latin
195,"Banca Intesa: Detektovana prijava sa novog uređaja u Novom Sadu. Ako ste vi, ignorišite. Ako niste, potvrdite blokadu: https://intesabank.rs/sigurnost-nalog",phishing,sr,unknown,unknown,TRUE,FALSE,latin
196,Vaš ugovor ističe sutra. Produžite uz popust od 30%.,phishing,sr,telecom,urgency,FALSE,FALSE,latin
197,CERT Srbije: Smishing kampanje ciljaju korisnike pošte. Budite oprezni.,legitimate,sr,security,notice,FALSE,FALSE,latin
198,Pobjeda: Pretplatite se na digitalno izdanje uz 30% popusta – kod: POBJEDA30.,legitimate,me,media,promotion,FALSE,FALSE,latin
199,MUP RS: Apel građanima – ne otvarajte linkove iz nepoznatih poruka.,legitimate,bs,police,security,FALSE,FALSE,latin
200,NLB Komercijalna banka: Detektovan pristup s nepoznatog uređaja. Potvrdite: https://nlb-sigurno.rs,phishing,sr,bank,impersonation,TRUE,TRUE,latin
201,Telekom Srbija: Vaš mts nalog je uspešno zaštićen dvofaktorskom autentifikacijom. Svaka prijava će zahtevati SMS potvrdu.,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
202,DExpress: Vaš paket je predat kuriru. Procenjeno vreme dostave: 45-60 min. Pratite u aplikaciji.,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
203,RBA: Sumnjiva transakcija od 1.250 EUR u inozemstvu. Za zaštitu računa unesite zadnje 4 znamenke kartice: https://rba-provjera.com,phishing,hr,unknown,tricky,TRUE,FALSE,latin
204,Iznos vaše fakture je usklađen sa ugovorom.,legitimate,sr,billing,morphological_case_genitive,FALSE,FALSE,latin
205,AIK: AIK banka ne šalje SMS poruke s upitom za promjenu lozinke.,legitimate,sr,bank,security,FALSE,FALSE,latin
206,Idea: Vaša Idea kartica je povezana sa aplikacijom. Sada skupljate bodove na svakoj kupovini.,legitimate,me,shopping,notification,FALSE,FALSE,latin
207,Detektovana je prijava s nepoznatog uređaja. Blokirajte.,phishing,sr,bank,threat,FALSE,FALSE,latin
208,Technomax: Vaša porudžbina laptopa je spremna za preuzimanje u radnji.,legitimate,me,shopping,notification,FALSE,FALSE,latin
209,A1: Vaša opcija roaming je istekla. Produžite za putovanje u EU: https://a1.rs/roaming-produzenje,phishing,sr,unknown,unknown,TRUE,TRUE,latin
210,OMV BiH: OMV ne šalje SMS poruke o nagradnim igrama.,legitimate,bs,shopping,security,FALSE,FALSE,latin
211,UniCredit BiH: Osvojili ste 500 KM! Potvrdite identitet: https://unicredit-nagrada.ba,phishing,bs,bank,false_reward,TRUE,TRUE,latin
212,Pošta CG: Pošta Crne Gore apeluje – ne nasjedajte na lažne SMS poruke.,legitimate,me,post,security,FALSE,FALSE,latin
213,Čestitamo! Dobili ste iPhone 11. Kliknite za preuzimanje.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
214,NLB Banka CG: Hitno ažuriranje podataka potrebno. Rok: 12h: https://nlb-update.me,phishing,me,bank,urgency,TRUE,TRUE,latin
215,CK Banka: Vaš e-banking zahtijeva hitnu verifikaciju identiteta. Rok: 12h: https://ck-verifikacija.com,phishing,me,unknown,tricky,TRUE,TRUE,latin
216,Путеви Србије: Наплатна станица на аутопуту Е75 ради нормално. Хвала на стрпљењу.,legitimate,sr,tax,notification,FALSE,FALSE,cyrillic
217,Obavijest: Vozačka dozvola vam je suspendirana. Žalba se podnosi online: http://mup-vozacka.net,phishing,hr,police,threat,TRUE,TRUE,latin
218,Yettel: Vaš internet paket je istekao. Produžite za nastavak usluge: https://yettel.rs/internet-produzenje,phishing,sr,unknown,unknown,TRUE,TRUE,latin
219,Pošta Srbije: Vaša pošiljka RS992233 je uručena primaocu 20.05.2026. u 14:32h.,legitimate,sr,post,delivery,FALSE,FALSE,latin
220,Banca Intesa: Vaš kreditni zahtev je odobren. Ugovor je spreman za potpis u najbližoj filijali. Kontaktirajte nas za termin.,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
221,MUP: Promjena prebivališta je uspešno registrovana. Nova lična karta će biti izdata sa novom adresom. Termin: 15.07.2026.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
222,Hitno! Vaš paket je vraćen. Platite 200 RSD za dostavu.,phishing,sr,post,urgency,FALSE,TRUE,latin
223,НЛБ Комерцијална: Ваша картица је аутоматски блокирана након сумњиве трансакције. За деблокаду позовите 011 222 3333 или посетите филијалу.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
224,ASA Banka BiH: ASA Banka ne traži podatke o računu putem SMS-a.,legitimate,bs,bank,security,FALSE,FALSE,latin
225,Unesite broj računa i SMS kod za potvrdu transakcije.,phishing,sr,bank,data_harvesting,FALSE,FALSE,latin
226,HT: Sigurnosni savjet – nikada ne unosite podatke s kartice u SMS obrascu.,legitimate,hr,telecom,security,FALSE,FALSE,latin
227,A1 Hrvatska: Promijenili ste tarifu. Novi paket 'A1 Unlimited' je aktivan.,legitimate,hr,telecom,notification,FALSE,FALSE,latin
228,Јеттел: Ваш бонус бодови истичу 30.06.2026. Искористите их у Yettel Shop апликацији.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
229,HT: Prevaranti se lažno predstavljaju kao HT. Nikada ne dijelite osobne podatke.,legitimate,hr,telecom,security,FALSE,FALSE,latin
230,Neplaćeni porez će biti prosleđen sudu.,phishing,sr,tax,threat,FALSE,FALSE,latin
231,ФедЕx: Пакет не може бити испоручен. Платите 1.990 RSD: https://fedex-dostava.rs,phishing,sr,delivery,urgency,TRUE,TRUE,cyrillic
232,Glovo CG: Dostava je stigla na Vašu adresu. Ostavite recenziju u aplikaciji i ostvarite popust.,legitimate,me,delivery,notification,FALSE,FALSE,latin
233,HŽ: HŽ ne šalje SMS obavijesti o kaznama na licu mjesta.,legitimate,hr,transport,security,FALSE,FALSE,latin
234,Пошта Србије: Ваш пакет је спреман за преузимање у пошти Београд Центар. Понесите личну карту.,legitimate,sr,post,delivery,FALSE,FALSE,cyrillic
235,Avaz: Vaša pretplata na printano izdanje je produžena do 31.12.2026.,legitimate,bs,media,notification,FALSE,FALSE,latin
236,Raiffeisen Banka BiH: Ne otvarajte linkove iz nepoznatih SMS poruka.,legitimate,bs,bank,security,FALSE,FALSE,latin
237,PostExpress: Pošiljka PE77321 zadržana na carini. Unesite JMBG za brzo carinjenje: https://postexpress.rs/carina-jmbg,phishing,sr,unknown,unknown,TRUE,TRUE,latin
238,Zagrebačka banka: Vaša kartica je blokirana zbog sumnjive kupnje. Otključajte: https://zaba-osiguranje.net,phishing,hr,bank,urgency,TRUE,TRUE,latin
239,HPB: HPB nikada ne traži unos PIN-a putem SMS-a.,legitimate,hr,bank,security,FALSE,FALSE,latin
240,Erste Banka: Dobili ste bonus od 5.000 RSD! Preuzmite: https://erste-bonus.rs,phishing,sr,bank,false_reward,TRUE,TRUE,latin
241,Poreska uprava: Izveštaj o obračunatom porezu za 2025. godinu je dostupan na portalu.,legitimate,sr,tax,notification,FALSE,FALSE,latin
242,Tomato: Prekoračenje minuta. Dodatni paket aktiviran automatski. Detalji u aplikaciji.,legitimate,hr,telecom,notification,FALSE,TRUE,latin
243,НЛБ: Ваша кредитна картица је успешно обновљена. Нова картица са продуженим роком важења (08/2029) је послата на адресу.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
244,Glovo: Dostava iz restorana 'Pasta Bar' je krenula. Procijenjeno vrijeme: 20-30 min.,legitimate,sr,delivery,notification,FALSE,FALSE,latin
245,Prva banka CG: Prva banka ne traži podatke o kreditnoj kartici SMS-om.,legitimate,me,bank,security,FALSE,FALSE,latin
246,Tifon: Tifon ne traži potvrdu identiteta putem SMS-a.,legitimate,hr,utilities,security,FALSE,FALSE,latin
247,"Ерсте Банка: Ако сте добили сумњиву Ерсте СМС поруку, јавите нам се на 011 20 20 200.",legitimate,sr,bank,security,FALSE,FALSE,cyrillic
248,A1 Srbija: Potrošnja je premašila 90% limita. Dodatni paket se automatski aktivira. Otkažite: https://a1.rs/limit-upravljanje-paket,phishing,sr,unknown,unknown,TRUE,FALSE,latin
249,Raiffeisen: Vaš nalog je uspešno verifikovan nakon rutinske provere. Sve transakcije su ponovo omogućene. Hvala na razumevanju.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
250,CERT CG: Preporuka – koristite dvofaktorsku autentifikaciju za svoje naloge.,legitimate,me,security,notice,FALSE,FALSE,latin
251,DExpress: Vaša pošiljka je oštećena u tranzitu. Zahtev za naknadu: https://dexpress.rs/steta-naknada,phishing,sr,unknown,unknown,TRUE,FALSE,latin
252,DExpress: Pošiljka DE448822 je u vozilu za dostavu. Očekujte danas između 10-14h.,legitimate,sr,delivery,notification,FALSE,FALSE,latin
253,"Obaveštenje: Zbog praznika, pošta neće raditi 01. i 02. juna.",legitimate,sr,post,notice,FALSE,FALSE,latin
254,ЦЕРТ Србије: Пријавите смишинг на prijava@cert.rs.,legitimate,sr,security,notice,FALSE,FALSE,cyrillic
255,Pošta: Vaša pošiljka je carinjena. Za preuzimanje ponesite ličnu kartu i broj pošiljke. Dostava: sutra 09:00-15:00.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
256,ДЕxпресс: Ваша пошиљка је успешно достављена. Хвала што користите DExpress! Оставите оцену у апликацији и остварите 10% попуста.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
257,Нетфликс: Ваша претплата истиче данас. Обновите одмах: https://netflix-obnova.rs,phishing,sr,subscription,urgency,TRUE,TRUE,cyrillic
258,MUP Srbije: Na Vaše ime je izdata saobraćajna kazna. Platite s popustom: https://mup-kazne.help,phishing,sr,police,threat,TRUE,TRUE,latin
259,Vaš račun je blokiran zbog nepotpunih informacija. Reagujte.,phishing,sr,bank,urgency,FALSE,TRUE,latin
260,Vaša kartica je privremeno suspendovana. Otključajte online.,phishing,sr,bank,urgency,FALSE,TRUE,latin
261,Neplaćena kazna za parking će se naplatiti sa zateznom kamatom.,phishing,sr,tax,threat,FALSE,FALSE,latin
262,Poklonom vas nagrađujemo za vernost.,phishing,sr,reward,morphological_case_instrumental,FALSE,TRUE,latin
263,Čestitamo! Osvojili ste iPhone 15 Pro Max. Kliknite sada.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
264,Vaš nalog je privremeno suspendovan. Potvrdite identitet.,phishing,sr,account,urgency,FALSE,TRUE,latin
265,Yettel: Vaš ugovor za mobilni internet je promenjen. Pregledajte nove uslove: https://yettel.rs/ugovor-promena,phishing,sr,unknown,unknown,TRUE,FALSE,latin
266,Euroexpress: Vaš paket je uspješno dostavljen u roku. Hvala na povjerenju.,legitimate,bs,delivery,notification,FALSE,FALSE,latin
267,m:tel: Osvojili ste poene! Iskoristite ih i prijavite se na: https://mtel-points.me,phishing,me,reward,false_reward,TRUE,TRUE,latin
268,Politika: Ugroženi podaci – prevaranti koriste ime MUP-a.,legitimate,sr,media,notice,FALSE,FALSE,latin
269,PBZ: Aktivirajte novu mobilnu aplikaciju klikom na link unutar 12h: http://pbz-app-activate.net,phishing,hr,bank,urgency,TRUE,TRUE,latin
270,NLB: Vaša štednja je ažurirana. Kamatna stopa: 2.5% godišnje. Detalji u aplikaciji.,legitimate,me,bank,notification,FALSE,FALSE,latin
271,MUP: Prijava za izdavanje novog dokumenta. Potvrdite termin: http://mup-term.com,phishing,bs,police,urgency,TRUE,TRUE,latin
272,HT: HT savjetuje – ne odgovarajte na sumnjive poruke.,legitimate,hr,telecom,security,FALSE,FALSE,latin
273,Čestitamo! Osvojili ste besplatnu dostavu na 3 meseca.,phishing,sr,delivery,false_reward,FALSE,FALSE,latin
274,Wolt: Vaša Wolt+ pretplata će se automatski obnoviti 01.07.2026.,legitimate,sr,delivery,notification,FALSE,FALSE,latin
275,Platite carinu od 250 RSD da biste oslobodili pošiljku.,phishing,sr,post,urgency,FALSE,FALSE,latin
276,МУП: Ваш пасош истиче за 30 дана. Продужите online без редова: https://mup.gov.rs/pasoz-produzenje,phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
277,Erste banka: Neovlašćena transakcija od 15.000 RSD. Blokirajte karticu: https://erste-blokada.net,phishing,sr,bank,threat,TRUE,TRUE,latin
278,Intesa: Odbijena transakcija zbog nedostatka sredstava. Molimo uplatite ili kontaktirajte banku.,legitimate,sr,bank,transaction,FALSE,TRUE,latin
279,MTS: Osvojili ste poene! Iskoristite ih i prijavite se na: https://mtspoints.com,phishing,sr,reward,false_reward,TRUE,TRUE,latin
280,UniCredit Bank BiH: UniCredit ne šalje SMS poruke s uputom za ažuriranje podataka.,legitimate,bs,bank,security,FALSE,FALSE,latin
281,"Poštovani, vaš Apple ID je kompromitovan. Potvrdite identitet: https://apple-id-verifikacija.com",phishing,sr,account,impersonation,TRUE,TRUE,latin
282,ОТП банка: Ваш е-banking налог је успешно повезан са m-banking апликацијом. Сада можете пратити стање и вршити трансакције путем телефона.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
283,"Poštovani, vaš zahtev je uspešno obrađen.",legitimate,sr,service,full_diacritic_dj,FALSE,FALSE,latin
284,Čestitamo! Osvojili ste iPhone SE 2022. Kliknite za dostavu.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
285,"Zagrebačka banka: Uspješno ste izvršili plaćanje od 150,00 EUR. Novo stanje: 2.450,33 EUR. Hvala na povjerenju.",legitimate,hr,bank,transaction,FALSE,FALSE,latin
286,Detektovana je transakcija u inostranstvu. Blokirajte karticu.,phishing,sr,bank,threat,FALSE,FALSE,latin
287,Pоtvrda prijave: Unеsitе 6-cifreni kоd.,phishing,sr,account,cyrillic_text_homoglyph,FALSE,FALSE,mixed
288,МУП: Обавештење: Ваша лична карта је успешно регистрована у систему. За преузимање документа посетите МУП у радно време.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
289,Pošta CG: Dostava je odložena za sutra zbog vremenskih uslova. Novo vrijeme: 09-14h.,legitimate,me,unknown,unknown,FALSE,FALSE,latin
